badge,city,companyField,company_name,job_edu,job_exp,job_name,job_publisher_name,job_publisher_post,job_sec,job_tags,job_url,positionAdvantage,publish_time
6k-8k,深圳,"移动互联网,游戏",北京思恩客广告有限公司,本科,1-3年,数据分析师/高级数据分析师,,,本科,"移动互联网,游戏,媒体,广告营销,市场",https://www.lagou.com/jobs/3307004.html,平台好,2018-03-05 18:29:12
25k-40k,深圳,"移动互联网,硬件",深圳市大疆创新科技有限公司,本科,3-5年,数据分析主管,,,本科,"BI,可视化,商业,业务运营,sas",https://www.lagou.com/jobs/4181560.html,发展前景 年终奖 绩效奖 带薪假期,2018-03-08 20:54:20
10k-15k,深圳,金融,平安科技（深圳）有限公司,本科,不限,数据分析专员（深圳）,,,本科,"金融,大数据,数据挖掘,SPSS",https://www.lagou.com/jobs/3776813.html,世界500强 带薪年假 节日福利 绩效丰厚,2018-03-08 15:52:23
20k-40k,深圳,金融,华泰期货有限公司上海世纪大道营业部,硕士,1-3年,数据分析师,,,硕士,"高级,中级,初级,数据挖掘,SPSS",https://www.lagou.com/jobs/3505223.html,"福利,薪酬",2018-03-08 10:21:45
15k-25k,深圳,"移动互联网,数据服务",深圳市和讯华谷信息技术有限公司,本科,3-5年,高级数据分析师（深圳）,,,本科,"数据挖掘,SQL,SPSS,R，SAS",https://www.lagou.com/jobs/3941822.html,"D轮+,14薪+,攻城狮氛围,弹性工作",2018-03-07 21:28:27
15k-20k,深圳,金融,深圳市人人聚财金融信息服务有限公司,本科,3-5年,数据分析师-互联网平台事业部-技术部,,,本科,"金融,大数据,数据挖掘",https://www.lagou.com/jobs/3984615.html,平台大；福利好，,2018-03-07 09:44:43
10k-15k,深圳,"电子商务,企业服务",北京通力互联技术服务有限公司,大专,3-5年,数据分析师,,,大专,"资深,BI,业务运营,大数据,sas",https://www.lagou.com/jobs/3836613.html,免费早餐 早晚班车 五险一金 年底双薪,2018-03-08 14:21:16
15k-30k,北京,"移动互联网,O2O",北京三快在线科技有限公司,本科,5-10年,数据分析师-景区,,,本科,"金融,电商,本地生活,资深,高级,运营",https://www.lagou.com/jobs/4071121.html,成长迅速,2018-03-08 15:09:44
18k-35k,北京,"移动互联网,社交网络",探探科技（北京）有限公司,本科,3-5年,数据分析专家,,,本科,"社交,资深,大数据,用户研究",https://www.lagou.com/jobs/3158568.html,"七险一金,股票期权,免费三餐,水果零食",2018-02-22 13:05:29
10k-20k,北京,"移动互联网,O2O",北京小度信息科技有限公司,本科,3-5年,数据分析师,,,本科,"本地生活,运营,BI",https://www.lagou.com/jobs/4165118.html,"五险一金,餐补,水果",2018-03-08 10:23:07
10k-15k,北京,"移动互联网,O2O",分享汇科技（北京）有限公司,本科,1-3年,数据分析师,,,本科,"高级,专员,助理,实习生,sas",https://www.lagou.com/jobs/4206029.html,六险一金，年底双薪，节日礼物,2018-03-08 10:21:55
15k-25k,北京,"电子商务,文化娱乐",北京值得买科技股份有限公司,不限,1-3年,数据分析师,,,不限,,https://www.lagou.com/jobs/4207060.html,"临近地铁,六险一金,福利好,环境好",2018-03-08 09:54:53
15k-25k,北京,电子商务,北京京东世纪贸易有限公司,本科,5-10年,数据分析经理,,,本科,"电商,商业,大数据,数据挖掘",https://www.lagou.com/jobs/4108096.html,"上市公司,五险一金,免费班车,午餐补贴",2018-02-28 13:18:51
20k-30k,北京,"电子商务,移动互联网",中企动力科技股份有限公司,本科,5-10年,数据分析师,,,本科,"高级,大数据,数据挖掘",https://www.lagou.com/jobs/4166982.html,六险一金，工作居住证，平台大，扁平管理,2018-03-07 15:28:37
15k-25k,北京,"移动互联网,广告营销",河北乐聘网络科技有限公司,本科,1-3年,数据分析师,,,本科,"大数据,SPSS,R",https://www.lagou.com/jobs/4128455.html,"大咖,平台好",2018-03-06 15:41:29
15k-25k,北京,"O2O,生活服务",北京五八到家信息技术有限公司,本科,3-5年,数据分析师,,,本科,"本地生活,高级,业务运营,大数据,数据挖掘",https://www.lagou.com/jobs/4151963.html,"六险一金,绩效奖金,弹性作业,年底双薪",2018-03-08 14:12:19
20k-35k,北京,"企业服务,数据服务",北京数美时代科技有限公司,本科,1-3年,数据分析师,,,本科,"大数据,数据挖掘",https://www.lagou.com/jobs/3587882.html,"大牛如云,技术氛围,大佬领投,待遇给力",2018-03-07 00:25:05
15k-20k,北京,游戏,北京新创娱游科技有限公司,本科,3-5年,数据分析师,,,本科,"游戏,资深,SPSS,sas",https://www.lagou.com/jobs/2870791.html,"免费用餐,饮料小吃,大牛指导,节日礼物",2018-03-08 10:23:50
12k-18k,北京,"教育,移动互联网",北京高思博乐教育科技股份有限公司,本科,3-5年,数据分析师,,,本科,"教育,大数据,数据挖掘",https://www.lagou.com/jobs/4141280.html,"上市公司,六险一金,午餐补助,周末双休",2018-03-08 18:00:29
10k-20k,北京,金融,普信恒业科技发展（北京）有限公司,本科,1-3年,数据分析,,,本科,"数据挖掘,SPSS,sas",https://www.lagou.com/jobs/3096758.html,"六险一金,丰厚年终",2018-03-07 17:26:03
15k-25k,北京,"移动互联网,教育",上海谦问万答吧云计算科技有限公司,本科,3-5年,数据分析师,,,本科,"教育,数据挖掘,用户研究",https://www.lagou.com/jobs/3953319.html,福利待遇好 发展空间大,2018-03-08 15:20:05
5k-6k,北京,教育,北京鲲鹏山水教育咨询有限公司,本科,1-3年,数据分析,,,本科,"专员,数据统计,沟通协调",https://www.lagou.com/jobs/4187633.html,"公司平台大,海龟众多,年轻团队,工作氛围好",2018-03-08 09:52:50
18k-28k,杭州,"金融,数据服务",杭州恩牛网络技术有限公司,本科,3-5年,BI/数据分析,,,本科,"金融,大数据,SPSS,sas",https://www.lagou.com/jobs/4166517.html,"六险一金,16薪起",2018-02-27 21:44:58
13k-20k,杭州,"移动互联网,数据服务",浙江执御信息技术有限公司,本科,1-3年,数据分析师,,,本科,"大数据,数据挖掘,SPSS",https://www.lagou.com/jobs/3359082.html,"公司前景好,自主性高,发挥空间大,海量数据",2018-03-06 14:03:34
20k-30k,杭州,数据服务,杭州橙鹰数据技术有限公司,本科,3-5年,数据分析专家,,,本科,"信息安全,大数据,数据挖掘,SPSS",https://www.lagou.com/jobs/3451073.html,"阿里巴巴旗,牛人多,资源多,待遇好",2018-03-02 15:21:14
30k-35k,杭州,移动互联网,苏州融畅软件科技有限公司,本科,5-10年,数据分析经理,,,本科,高级,https://www.lagou.com/jobs/4082917.html,"公司氛围好,福利待遇佳",2018-02-28 16:25:32
8k-15k,杭州,"移动互联网,金融",杭州大树网络技术有限公司,本科,不限,数据分析师,,,本科,,https://www.lagou.com/jobs/4051226.html,成长空间大,2018-03-08 15:20:46
10k-12k,杭州,"移动互联网,数据服务",浙江鸿程计算机系统有限公司,本科,3-5年,数据分析,,,本科,"大数据,数据挖掘",https://www.lagou.com/jobs/4201674.html,"五险一金,带薪年假,高温补贴",2018-03-05 12:45:44
8k-15k,杭州,"移动互联网,数据服务",杭州鸿泉物联网技术股份有限公司,本科,1-3年,数据分析师,,,本科,"R,数据管理",https://www.lagou.com/jobs/3738634.html,"股票期权,年终奖金,公司旅游,通讯补贴",2018-02-26 16:06:40
10k-20k,杭州,"广告营销,移动互联网",杭州九言科技股份有限公司,本科,1-3年,数据分析师（分析方向）,,,本科,大数据,https://www.lagou.com/jobs/2850740.html,"发展前景好,成长迅速",2018-03-07 17:24:38
18k-30k,杭州,"移动互联网 ,O2O",杭州迪火科技有限公司,硕士,1-3年,高级数据分析师,,,硕士,"旅游,大数据,BI,数据挖掘",https://www.lagou.com/jobs/4069705.html,绩效奖金 年终奖金 活跃团队,2018-03-08 18:07:31
10k-20k,杭州,"移动互联网,O2O",杭州优行科技有限公司,硕士,3-5年,数据分析师-商业运营,,,硕士,"大数据,数据挖掘,SPSS,sas",https://www.lagou.com/jobs/3507542.html,发展空间大,2018-03-06 21:32:34
10k-20k,杭州,"移动互联网,O2O",新光互联投资管理有限公司,本科,3-5年,数据分析工程师,,,本科,,https://www.lagou.com/jobs/3393508.html,福利好,2018-03-03 11:49:38
8k-15k,杭州,数据服务,北京东方国信科技股份有限公司,本科,1-3年,数据分析师,,,本科,,https://www.lagou.com/jobs/1691322.html,福利全、季度奖金、上市公司、双休,2018-03-01 13:48:33
8k-10k,杭州,"电子商务,移动互联网",浙江集商优选电子商务有限公司,本科,1-3年,数据分析师,,,本科,"支付,顾问,大数据,统计",https://www.lagou.com/jobs/4125007.html,奖金丰厚,2018-02-22 10:47:23
13k-25k,杭州,"移动互联网,生活服务",杭州大盒子汽车服务有限公司,本科,3-5年,数据分析师,,,本科,,https://www.lagou.com/jobs/4101236.html,"五险一金,双休,带薪休假",2018-03-07 11:09:05
10k-20k,杭州,"移动互联网,金融",杭州百赚网络科技有限公司,本科,3-5年,数据分析师,,,本科,,https://www.lagou.com/jobs/4217602.html,"五险一金,年终奖金,餐饮补贴,员工福利",2018-03-07 10:56:43
20k-40k,深圳,"移动互联网 ,游戏",腾讯科技(深圳)有限公司,硕士,不限,SNG16-数据分析工程师（深圳）,,,硕士,"数据挖掘,机器学习,深度学习,模式识别,大数据",https://www.lagou.com/jobs/2947000.html,"鹅厂福利,发展平台,免费班车",2018-03-08 16:17:04
8k-14k,深圳,"金融,移动互联网",深圳前海融金所互联网金融服务有限公司,本科,1-3年,数据分析师,,,本科,"大数据,数据挖掘,SPSS",https://www.lagou.com/jobs/3364470.html,"绩效奖金,员工旅游,五险一金,年底奖金",2018-03-07 18:27:31
8k-15k,深圳,"移动互联网,金融",深圳利民网金融信息服务有限公司,本科,3-5年,数据分析师,,,本科,"高级,业务运营,数据挖掘,SPSS",https://www.lagou.com/jobs/2567624.html,优秀团队管理 福利待遇好,2018-03-01 11:26:49
15k-30k,深圳,移动互联网,广东欧珀移动通信有限公司,本科,3-5年,高级数据分析工程师,,,本科,大数据,https://www.lagou.com/jobs/1670801.html,核心事业群 千万级日活 氛围好 组织扁平,2018-03-07 16:44:02
60k-100k,深圳,移动互联网,深圳市创梦天地科技有限公司,本科,5-10年,数据分析专家,,,本科,"游戏,广告营销,大数据,数据挖掘",https://www.lagou.com/jobs/3878118.html,"福利好,待遇优厚",2018-03-07 15:27:59
9k-13k,深圳,"移动互联网,游戏",北京思恩客广告有限公司,大专,3-5年,数据分析经理,,,大专,"游戏,广告营销,数据挖掘,SPSS",https://www.lagou.com/jobs/3646985.html,"4A公司,平台好,晋升快",2018-03-05 18:29:13
6k-10k,深圳,硬件,深圳市创客工场科技有限公司,本科,1-3年,数据分析专员,,,本科,业务分析,https://www.lagou.com/jobs/4151161.html,"国际化视野,创新文化,福利待遇好,精英团队",2018-03-07 18:25:03
15k-30k,深圳,"企业服务,金融",深圳白骑士大数据有限公司,本科,3-5年,数据分析师,,,本科,"金融,大数据",https://www.lagou.com/jobs/2428796.html,"平台大,创新型,有挑战",2018-03-05 10:16:39
20k-30k,深圳,游戏,厦门吉比特网络技术股份有限公司,本科,3-5年,数据分析经理/主管,,,本科,"游戏,运营,SPSS",https://www.lagou.com/jobs/4143358.html,"上市公司,平台大,福利好,发展空间大",2018-03-05 09:26:59
10k-20k,深圳,"移动互联网,金融",深圳众禄基金销售股份有限公司,本科,1-3年,数据分析师助理,,,本科,大数据,https://www.lagou.com/jobs/2855369.html,"新三板,年终奖,五险一金,项目奖金",2018-03-08 10:41:09
15k-25k,深圳,金融,深圳市人人聚财金融信息服务有限公司,本科,1-3年,数据分析师-科技赋能部,,,本科,"高级,中级",https://www.lagou.com/jobs/4192231.html,"五险一金,绩效奖金,节日福利,员工旅游",2018-03-07 09:44:40
10k-20k,深圳,金融,深圳市中安信业创业投资有限公司,本科,1-3年,数据分析师,,,本科,"金融,中级,初级,策略,量化",https://www.lagou.com/jobs/3714138.html,"福利待遇优,公司稳健,晋升宽广",2018-03-07 19:44:11
8k-12k,深圳,移动互联网、O2O,深圳链家房地产经纪有限公司,本科,1-3年,数据分析师主管,,,本科,"电商,媒体,app,推广,SPSS",https://www.lagou.com/jobs/4156294.html,"五险一金,扁平化管理,专业培训,晋升快",2018-03-04 16:42:58
15k-20k,深圳,"电子商务,移动互联网",深圳布谷鸟信息科技有限公司,本科,3-5年,资深数据分析师,,,本科,"电商,BI,大数据,数据管理",https://www.lagou.com/jobs/3899811.html,"五险一金,节日福利,环境好,团队氛围好",2018-02-26 11:57:55
15k-20k,深圳,金融,平安科技（深圳）有限公司,本科,不限,数据分析师（数据仓库）（深圳）,,,本科,"大数据,BI",https://www.lagou.com/jobs/3200572.html,公司发展前景好，福利待遇好,2018-03-08 15:52:24
10k-15k,北京,"移动互联网,O2O",北京三快在线科技有限公司,不限,1-3年,销售运营-数据分析,,,不限,"大数据,数据管理",https://www.lagou.com/jobs/3990359.html,"免费班车,五险一金,补充医疗,周末双休",2018-03-08 09:46:25
15k-25k,北京,"移动互联网,社交网络",探探科技（北京）有限公司,本科,1-3年,数据分析师（增长方向）,,,本科,"大数据,数据挖掘",https://www.lagou.com/jobs/4089215.html,"七险一金,免费三餐,期权鼓励",2018-02-22 13:05:29
14k-20k,北京,"移动互联网,文化娱乐",北京车之家信息技术有限公司,本科,3-5年,高级数据分析师,,,本科,"大数据,数据挖掘",https://www.lagou.com/jobs/4223033.html,"福利待遇好,团队氛围好",2018-03-07 18:12:07
15k-25k,北京,金融,钱包金服（北京）科技有限公司,不限,3-5年,高级数据分析,,,不限,,https://www.lagou.com/jobs/4188489.html,六险一金 带薪年假 年底双薪,2018-03-07 16:01:32
9k-12k,北京,"移动互联网,金融",深圳瑞银信信息技术有限公司,本科,1-3年,数据分析岗,,,本科,"风控,SPSS,sas",https://www.lagou.com/jobs/4147779.html,"五险一金,餐补,环境高大上,交通便利",2018-03-06 10:13:09
10k-20k,北京,教育,北京尚德在线教育科技有限公司,本科,1-3年,数据分析师,,,本科,"专员,业务运营,大数据,SPSS,sas",https://www.lagou.com/jobs/3742331.html,"五险一金,扁平化管理",2018-03-08 20:22:55
15k-30k,北京,移动互联网,北京陌上花科技有限公司,本科,1-3年,数据分析师,,,本科,"广告营销,大数据,商业,数据挖掘,SPSS",https://www.lagou.com/jobs/3926353.html,"股票期权,绩效奖金,技术大牛,弹性工作",2018-03-07 12:42:45
20k-40k,北京,移动互联网,北京达佳互联信息技术有限公司,本科,3-5年,高级数据分析师,,,本科,商业,https://www.lagou.com/jobs/4099611.html,"产品超赞,大牛团队,薪酬福利好",2018-03-06 20:47:28
50k-100k,北京,文化娱乐,北京佳士乐动漫科技有限公司,本科,5-10年,大数据分析师,,,本科,"SPSS,sas",https://www.lagou.com/jobs/4066052.html,待遇面议,2018-03-02 12:26:51
15k-30k,北京,"移动互联网 ,游戏",腾讯科技(深圳)有限公司,本科,3-5年,数据分析开发工程师,,,本科,"大数据,数据挖掘,hadoop",https://www.lagou.com/jobs/3512007.html,腾讯大平台,2018-03-07 14:24:29
8k-14k,北京,"移动互联网,硬件",北京比特大陆科技有限公司,本科,1-3年,数据分析,,,本科,"专员,业务运营,数据挖掘,SPSS,sas",https://www.lagou.com/jobs/3311874.html,"AI,弹性工作,六险一金,三餐+水果",2018-03-07 11:10:20
18k-25k,北京,"移动互联网,金融",北京掌众科技有限公司,本科,3-5年,数据分析师,,,本科,"机器人,消费金融,高级,大数据,数据挖掘",https://www.lagou.com/jobs/2885960.html,"技术大牛,氛围特浓厚,七险一金,地铁周边",2018-03-08 11:28:07
10k-20k,北京,"移动互联网,O2O",北京小度信息科技有限公司,本科,3-5年,数据分析,,,本科,"本地生活,数据挖掘,SPSS,sas",https://www.lagou.com/jobs/3744159.html,"晋升空间,餐补",2018-03-08 10:23:05
25k-45k,北京,"移动互联网,金融",北京瓴岳信息技术有限公司,本科,3-5年,数据分析师,,,本科,"专家,资深,高级,中级,反作弊",https://www.lagou.com/jobs/4206496.html,"弹性工作制,六险一金,14薪,午餐晚餐",2018-03-07 19:24:50
15k-30k,北京,"移动互联网,电子商务",北京每日优鲜电子商务有限公司,本科,3-5年,数据分析,,,本科,"电商,物流,数据挖掘,BI",https://www.lagou.com/jobs/4200719.html,年假 不打卡,2018-03-05 11:12:13
25k-30k,杭州,"移动互联网,数据服务",浙江执御信息技术有限公司,本科,3-5年,数据分析经理,,,本科,"移动互联网,数据挖掘,BI",https://www.lagou.com/jobs/4163649.html,"快速发展,共同成长,公司前景好,电子商务",2018-03-08 11:22:22
20k-35k,杭州,数据服务,杭州橙鹰数据技术有限公司,硕士,5-10年,数据分析专家,,,硕士,"资深,高级,数据挖掘,BI",https://www.lagou.com/jobs/3279185.html,"阿里巴巴,数据挖掘,大数据,职业前景",2018-03-02 15:21:39
8k-16k,杭州,"移动互联网,文化娱乐",浙江日报报业集团,本科,1-3年,数据分析/数据挖掘,,,本科,"大数据,用户研究",https://www.lagou.com/jobs/3448769.html,"国企,五险一金,最美食堂",2018-02-13 19:25:02
4k-5k,杭州,教育,杭州旦悦科技有限公司,本科,1年以下,数据分析专员,,,本科,"统计,数据管理",https://www.lagou.com/jobs/3826419.html,福利人性化，公司扁平化，团队亲和活力,2018-03-08 10:26:26
8k-16k,杭州,"移动互联网,硬件",杭州云造科技有限公司,大专,1-3年,数据分析工程师,,,大专,"信息安全,物流,运维,数据管理",https://www.lagou.com/jobs/4222892.html,"五险一金,周末双休,有薪病假,期权激励",2018-03-07 17:58:29
15k-25k,杭州,"广告营销,移动互联网",杭州九言科技股份有限公司,本科,3-5年,资深数据分析师（分析方向）,,,本科,,https://www.lagou.com/jobs/1670002.html,打造7000w用户的美好体验～,2018-03-07 17:24:37
2k-4k,杭州,移动互联网,杭州网蛙科技有限公司,本科,1-3年,数据分析师,,,本科,"大数据,可视化,实习生,数据挖掘,SPSS",https://www.lagou.com/jobs/4207027.html,"五险一金,多次调薪,绩效奖金,弹性工作",2018-03-05 21:26:47
8k-16k,杭州,移动互联网,杭州登虹科技有限公司,本科,3-5年,数据分析,,,本科,,https://www.lagou.com/jobs/4137576.html,"发展空间大,工作氛围好,各种团建",2018-03-05 17:23:32
10k-20k,杭州,"医疗健康,企业服务",观澜网络（杭州）有限公司,本科,3-5年,资深数据分析师,,,本科,大数据,https://www.lagou.com/jobs/2634553.html,机遇,2018-03-04 13:38:50
5k-8k,杭州,金融 移动互联网,杭州维杜科技有限公司,本科,1-3年,数据分析,,,本科,"金融,建模,行业研究",https://www.lagou.com/jobs/4212845.html,"团建活动,周末双休,5险一金,绩效奖励",2018-03-06 16:08:40
10k-20k,杭州,"电子商务,移动互联网",网易（杭州）有限公司,本科,5-10年,资深数据分析师,,,本科,"大数据,数据挖掘,SPSS",https://www.lagou.com/jobs/2497615.html,多业务领域,2018-02-27 17:34:21
8k-16k,杭州,"移动互联网,文化娱乐",杭州趣维科技有限公司,本科,1-3年,数据分析师,,,本科,"教育,视频,工具软件,数据挖掘,SPSS",https://www.lagou.com/jobs/4013954.html,"六险一金,弹性工时,绩效奖金,发展平台",2018-02-24 17:25:11
6k-12k,杭州,"企业服务,数据服务",杭州中奥科技有限公司,不限,不限,数据分析师,,,不限,"大数据,数据挖掘,算法,机器学习",https://www.lagou.com/jobs/2373277.html,弹性工作，丰厚奖金，下午茶，五险一金,2018-03-07 17:26:26
10k-18k,杭州,"企业服务,数据服务",深圳市流量海科技有限公司,本科,3-5年,数据分析,,,本科,"风控,sas",https://www.lagou.com/jobs/3867114.html,风险分析,2018-02-27 11:10:37
20k-30k,杭州,"电子商务,O2O",杭州端点网络科技有限公司,本科,3-5年,数据分析师,,,本科,"高级,专员,大数据,BI",https://www.lagou.com/jobs/3888540.html,机器学习算,2018-03-08 09:51:27
20k-40k,深圳,"移动互联网 ,游戏",腾讯科技(深圳)有限公司,本科,3-5年,SNG_BI_高级数据分析师,,,本科,"游戏,社交,数据挖掘,sas",https://www.lagou.com/jobs/3565742.html,"良好的氛围,机会多,业务范围广",2018-03-08 16:17:05
8k-12k,深圳,移动互联网、O2O,深圳链家房地产经纪有限公司,本科,1-3年,数据分析师主管,,,本科,"电商,媒体,SPSS,链家网",https://www.lagou.com/jobs/4146380.html,"五险一金,周末双休,专业培训,弹性工作",2018-03-04 16:42:57
10k-20k,深圳,金融,深圳市恒信永利金融服务有限公司,本科,1-3年,数据分析师,,,本科,"建模,量化",https://www.lagou.com/jobs/4153370.html,"领导好,年底双薪,带薪年假",2018-02-26 16:47:18
10k-20k,深圳,"移动互联网,数据服务",深圳市一面网络技术有限公司,本科,1-3年,数据分析师（数据科学方向）,,,本科,"数据挖掘,python",https://www.lagou.com/jobs/4138388.html,"五险一金,年度旅游,年度体检,生日会",2018-03-07 15:20:36
10k-20k,深圳,"金融,数据服务",百融（北京）金融信息服务股份有限公司,本科,1-3年,数据分析师,,,本科,"金融,银行,建模,风控,销售,大数据",https://www.lagou.com/jobs/3968052.html,"五险一金,商业保险,弹性工作,福利补贴",2018-03-06 13:44:04
4k-6k,深圳,"数据服务,移动互联网",深圳前瞻资讯股份有限公司,本科,1年以下,数据分析员,,,本科,"教育,医疗健康,大数据,编辑",https://www.lagou.com/jobs/4220791.html,"双休氛围好,发展空间大,薪资福利佳",2018-03-07 15:34:37
7k-9k,深圳,移动互联网、企业服务,深圳市曾点信息技术培训有限公司,本科,1-3年,数据分析,,,本科,"大数据,数据挖掘",https://www.lagou.com/jobs/3392072.html,"大平台,高效率,弹性工作,氛围好",2018-03-05 20:09:26
6k-8k,深圳,金融,深圳市名瑞德国际金融服务有限公司,大专,不限,数据分析师,,,大专,"金融,信息安全,证券,基金,操盘手",https://www.lagou.com/jobs/3785667.html,"员工聚餐,朝九晚五,周末双休,高薪资",2018-02-10 14:47:42
15k-30k,深圳,金融,深圳市中安信业创业投资有限公司,本科,3-5年,数据分析主管,,,本科,"资深,高级,大数据,业务运营,growth hacking",https://www.lagou.com/jobs/3926309.html,"平台稳健,福利待遇优,团队管理",2018-03-07 19:44:11
10k-20k,深圳,"移动互联网,旅游",深圳市客路网络科技有限公司,本科,1-3年,数据分析,,,本科,"金融,大数据,SPSS,sas",https://www.lagou.com/jobs/1928953.html,国际化平台+飞速发展+技术大牛+丰厚薪资,2018-03-07 15:30:26
20k-35k,深圳,电子商务,深圳盈富斯商业有限公司,本科,3-5年,数据分析主管,,,本科,"资深,高级,大数据,数据挖掘",https://www.lagou.com/jobs/4023836.html,"平台大,氛围好",2018-02-28 10:13:07
5k-8k,深圳,"移动互联网,游戏",北京思恩客广告有限公司,本科,不限,数据分析专员,,,本科,"游戏,广告营销,市场分析,SPSS",https://www.lagou.com/jobs/3966634.html,"4A公司,平台大,晋升快",2018-03-05 18:29:12
20k-30k,深圳,"移动互联网,硬件",厦门美图之家科技有限公司,大专,3-5年,数据分析师（美图秀秀）-深圳,,,大专,,https://www.lagou.com/jobs/4071567.html,海量用户，明星产品，数据驱动,2018-03-01 10:23:56
15k-25k,深圳,"O2O,生活服务",万科物业发展有限公司,本科,3-5年,高级数据分析师,,,本科,"BI,业务运营,大数据,数据挖掘,SPSS,sas",https://www.lagou.com/jobs/2894326.html,"弹性工作,团队好",2018-03-07 11:51:22
7k-10k,深圳,金融,深圳前海用友力合金融服务有限公司,本科,1-3年,数据分析岗（经营分析方向）,,,本科,商业,https://www.lagou.com/jobs/2238379.html,发展前景好+薪酬福利丰富+办公环境舒适,2018-03-08 10:45:03
15k-25k,北京,"移动互联网,O2O",北京三快在线科技有限公司,本科,1-3年,数据分析师,,,本科,"旅游,资深",https://www.lagou.com/jobs/2728418.html,互联网公司，大平台，待遇好,2018-02-28 11:00:40
10k-20k,北京,教育,北京尚德在线教育科技有限公司,本科,3-5年,数据分析师,,,本科,"高级,大数据,SPSS",https://www.lagou.com/jobs/3799200.html,发展空间大 团队氛围好,2018-03-07 11:44:07
15k-30k,北京,"移动互联网,金融",思凯思特（北京）科技有限公司,本科,不限,数据分析师,,,本科,"金融,移动互联网,中级,初级,大数据",https://www.lagou.com/jobs/3606515.html,"五险一金,弹性工作,工作居住证,商业医疗",2018-03-08 19:35:18
10k-20k,北京,数据服务,北京百分点信息科技有限公司,本科,3-5年,数据分析师,,,本科,"金融,汽车,大数据,数据挖掘,SPSS",https://www.lagou.com/jobs/2847917.html,"六险一金,带薪年假,交通补贴,弹性工作",2018-03-08 11:37:42
10k-15k,北京,金融,北京天天有余科技有限公司,本科,1-3年,数据分析,,,本科,"征信,资深,建模,大数据,数据挖掘",https://www.lagou.com/jobs/3801726.html,"五险一金,绩效奖金,下午茶,扁平化管理",2018-03-08 11:23:14
5k-10k,北京,"移动互联网,金融",北京慧融天下信息科技有限公司,本科,1-3年,数据分析,,,本科,"电商,专员,运营,商务拓展",https://www.lagou.com/jobs/4159472.html,"五星级办公,专业团队,福利多多",2018-03-07 18:16:46
15k-20k,北京,"移动互联网,金融",易联汇华（北京）科技有限公司,本科,1-3年,数据分析师,,,本科,"金融,数据挖掘,SPSS,sas",https://www.lagou.com/jobs/3453277.html,"五险一金,绩效奖金,带薪年假,交通补助",2018-03-07 15:47:40
15k-25k,北京,"金融,移动互联网",耀盛投资管理集团有限公司,本科,3-5年,数据分析师,,,本科,"算法,数据挖掘,大数据",https://www.lagou.com/jobs/3670898.html,"五险一金,弹性工作,互联网公司,职业发展",2018-03-07 09:42:04
20k-40k,北京,"移动互联网,O2O",北京小度信息科技有限公司,本科,3-5年,数据分析,,,本科,"大数据,数据挖掘,SPSS",https://www.lagou.com/jobs/3810870.html,"薪资高,五险一金,下午茶,餐补",2018-03-03 15:26:57
13k-26k,北京,"移动互联网,金融",包头市包银消费金融股份有限公司,本科,1-3年,高级数据分析J10040,,,本科,"金融,数据挖掘,用户研究",https://www.lagou.com/jobs/4071870.html,"六险一金,奖金丰厚,超长年假",2018-03-01 09:18:49
15k-25k,北京,"移动互联网,文化娱乐",北京车之家信息技术有限公司,本科,3-5年,数据分析师（影响力传播方向）,,,本科,"汽车,媒体,市场,策略",https://www.lagou.com/jobs/3979914.html,福利待遇好,2018-03-08 11:23:32
10k-20k,北京,"社交网络,文化娱乐",小糖互联（北京）网络科技有限公司,本科,1-3年,数据分析师,,,本科,"中级,初级,实习,大数据,数据挖掘",https://www.lagou.com/jobs/4223211.html,"蓝海领域,追求极致,弹性工作,六险一金",2018-03-07 18:32:14
15k-30k,北京,移动互联网,北京达佳互联信息技术有限公司,本科,3-5年,高级数据分析师,,,本科,商业,https://www.lagou.com/jobs/4148153.html,"产品超赞,大牛团队,薪酬福利好",2018-03-06 20:47:28
8k-15k,北京,"移动互联网,数据服务",北京瑞商源科技有限责任公司,本科,3-5年,数据分析师,,,本科,"教育,顾问,调研,SPSS,用户研究",https://www.lagou.com/jobs/4178089.html,"发展前景好,平台好",2018-03-08 14:18:36
20k-40k,北京,移动互联网,北京快乐茄信息技术有限公司,本科,3-5年,数据分析师,,,本科,"金融,总监,资深,数据挖掘,sas",https://www.lagou.com/jobs/3912614.html,"期权股权,福利补贴多,弹性上班,晋升快",2018-03-06 10:42:27
5k-10k,杭州,"移动互联网,数据服务",浙江执御信息技术有限公司,本科,不限,数据分析与运营专员,,,本科,"业务运营,大数据,SPSS,数学统计",https://www.lagou.com/jobs/4210441.html,"五险一金,绩效奖金,团队氛围佳,发展空间大",2018-03-06 13:10:14
20k-38k,杭州,数据服务,杭州橙鹰数据技术有限公司,硕士,3-5年,数据分析/数据运营专家,,,硕士,"可视化,商业,业务运营,数据挖掘,BI",https://www.lagou.com/jobs/3760677.html,"阿里,成就感,落地,期权",2018-03-02 12:24:44
15k-30k,杭州,"电子商务,移动互联网",网易（杭州）有限公司,本科,5-10年,资深数据分析工程师,,,本科,"电商,大数据",https://www.lagou.com/jobs/3245257.html,"诱惑力薪酬,业务前景好,优秀团队,平台宽广",2018-03-07 15:58:15
